405. [katedra=KIV, predmet=PT, semestr=ZS, typ=Cv]
406. [katedra=KIV, predmet=PT, semestr=ZS, typ=Cv]
407. [katedra=KIV, predmet=PT, semestr=ZS, typ=Cv]
408. [katedra=KIV, predmet=PZ, semestr=LS, typ=Pr]
409. [katedra=KIV, predmet=PZ, semestr=LS, typ=Pr]
410. [katedra=KIV, predmet=PZ, semestr=LS, typ=Pr]
411. [katedra=KIV, predmet=PZ, semestr=LS, typ=Pr]
412. [katedra=KIV, predmet=PZ, semestr=LS, typ=Pr]
413. [katedra=KIV, predmet=PZ, semestr=LS, typ=Cv]
414. [katedra=KIV, predmet=PZ, semestr=LS, typ=Cv]
415. [katedra=KIV, predmet=SAP, semestr=LS, typ=Pr]
416. [katedra=KIV, predmet=SAP, semestr=LS, typ=Cv]
417. [katedra=KIV, predmet=SI, semestr=LS, typ=Pr]
418. [katedra=KIV, predmet=SI, semestr=LS, typ=Pr]
419. [katedra=KIV, predmet=SI, semestr=LS, typ=Cv]
420. [katedra=KIV, predmet=SI, semestr=LS, typ=Cv]
421. [katedra=KIV, predmet=SIP, semestr=LS, typ=Cv]
422. [katedra=KIV, predmet=SIS, semestr=LS, typ=Cv]
423. [katedra=KIV, predmet=SMS, semestr=LS, typ=Cv]
424. [katedra=KIV, predmet=SP, semestr=LS, typ=Cv]
425. [katedra=KIV, predmet=SP, semestr=LS, typ=Cv]
426. [katedra=KIV, predmet=SPOS, semestr=LS, typ=Pr]
427. [katedra=KIV, predmet=SPOS, semestr=LS, typ=Cv]
428. [katedra=KIV, predmet=TI, semestr=ZS, typ=Pr]
429. [katedra=KIV, predmet=TI, semestr=ZS, typ=Pr]
430. [katedra=KIV, predmet=TI, semestr=ZS, typ=Pr]
431. [katedra=KIV, predmet=TI, semestr=ZS, typ=Pr]
432. [katedra=KIV, predmet=TI, semestr=ZS, typ=Pr]
433. [katedra=KIV, predmet=TI, semestr=ZS, typ=Pr]
434. [katedra=KIV, predmet=TI, semestr=ZS, typ=Pr]
435. [katedra=KIV, predmet=TI, semestr=ZS, typ=Cv]
436. [katedra=KIV, predmet=TI, semestr=ZS, typ=Cv]
437. [katedra=KIV, predmet=TI, semestr=ZS, typ=Cv]
438. [katedra=KIV, predmet=TKS, semestr=ZS, typ=Pr]
439. [katedra=KIV, predmet=TKS, semestr=ZS, typ=Cv]
440. [katedra=KIV, predmet=TSI, semestr=ZS, typ=Se]
441. [katedra=KIV, predmet=UIR, semestr=LS, typ=Pr]
442. [katedra=KIV, predmet=UIR, semestr=LS, typ=Pr]
443. [katedra=KIV, predmet=UIR, semestr=LS, typ=Pr]
444. [katedra=KIV, predmet=UIR, semestr=LS, typ=Pr]
445. [katedra=KIV, predmet=UIR, semestr=LS, typ=Pr]
446. [katedra=KIV, predmet=UIR, semestr=LS, typ=Pr]
447. [katedra=KIV, predmet=UIR, semestr=LS, typ=Pr]
448. [katedra=KIV, predmet=UIR, semestr=LS, typ=Cv]
449. [katedra=KIV, predmet=UIR, semestr=LS, typ=Cv]
450. [katedra=KIV, predmet=UIR, semestr=LS, typ=Cv]
451. [katedra=KIV, predmet=UIR, semestr=LS, typ=Cv]
452. [katedra=KIV, predmet=UIR, semestr=LS, typ=Cv]
453. [katedra=KIV, predmet=UIR, semestr=LS, typ=Cv]
454. [katedra=KIV, predmet=UIR, semestr=LS, typ=Cv]
455. [katedra=KIV, predmet=UIR, semestr=LS, typ=Cv]
456. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Pr]
457. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Pr]
458. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Pr]
459. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Pr]
460. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Pr]
461. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Pr]
462. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Pr]
463. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Cv]
464. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Cv]
465. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Cv]
466. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Cv]
467. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Cv]
468. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Cv]
469. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Cv]
470. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Pr]
471. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Pr]
472. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Pr]
473. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Pr]
474. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Pr]
475. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Cv]
476. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Cv]
477. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Cv]
478. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Cv]
479. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Cv]
480. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Cv]
481. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Cv]
482. [katedra=KIV, predmet=UPS, semestr=ZS, typ=Cv]
483. [katedra=KIV, predmet=UUR, semestr=LS, typ=Pr]
484. [katedra=KIV, predmet=UUR, semestr=LS, typ=Cv]
485. [katedra=KIV, predmet=UUR, semestr=LS, typ=Cv]
486. [katedra=KIV, predmet=UUR, semestr=LS, typ=Cv]
487. [katedra=KIV, predmet=UUR, semestr=LS, typ=Cv]
488. [katedra=KIV, predmet=VAM, semestr=ZS, typ=Pr]
489. [katedra=KIV, predmet=VAM, semestr=ZS, typ=Cv]
490. [katedra=KIV, predmet=VD, semestr=LS, typ=Cv]
491. [katedra=KIV, predmet=VID, semestr=LS, typ=Pr]
492. [katedra=KIV, predmet=VID, semestr=LS, typ=Cv]
493. [katedra=KIV, predmet=VSP, semestr=ZS, typ=Pr]
494. [katedra=KIV, predmet=VSP, semestr=ZS, typ=Pr]
495. [katedra=KIV, predmet=VSP, semestr=ZS, typ=Cv]
496. [katedra=KIV, predmet=VSP, semestr=ZS, typ=Cv]
497. [katedra=KIV, predmet=WEB, semestr=ZS, typ=Pr]
498. [katedra=KIV, predmet=WEB, semestr=ZS, typ=Cv]
499. [katedra=KIV, predmet=WEB, semestr=ZS, typ=Cv]
500. [katedra=KIV, predmet=WEB, semestr=ZS, typ=Cv]
501. [katedra=KIV, predmet=ZKI, semestr=ZS, typ=Cv]
502. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Pr]
503. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Pr]
504. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Pr]
505. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Pr]
506. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Pr]
507. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Pr]
508. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Cv]
509. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Cv]
510. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Cv]
511. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Cv]
512. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Cv]
513. [katedra=KIV, predmet=ZOS, semestr=ZS, typ=Cv]
514. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Pr]
515. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Pr]
516. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Pr]
517. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Pr]
518. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Pr]
519. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Pr]
520. [katedra=KIV, predmet=UPA, semestr=ZS, typ=Pr]
521. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Cv]
522. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Cv]
523. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Cv]
524. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Cv]
525. [katedra=KIV, predmet=ZPG, semestr=ZS, typ=Cv]
526. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Pr]
527. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Pr]
528. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Pr]
529. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Pr]
530. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Pr]
531. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Pr]
532. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Cv]
533. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Cv]
534. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Cv]
535. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Cv]
536. [katedra=KIV, predmet=ZSWI, semestr=LS, typ=Cv]
537. [katedra=KIV, predmet=ZTI, semestr=ZS, typ=Pr]
538. [katedra=KIV, predmet=ZTI, semestr=ZS, typ=Cv]
539. [katedra=KIV, predmet=ZVI, semestr=LS, typ=Pr]
540. [katedra=KIV, predmet=ZVI, semestr=LS, typ=Cv]
541. [katedra=KKS, predmet=K, semestr=LS, typ=Pr]
542. [katedra=KKS, predmet=TTD, semestr=ZS, typ=Cv]
543. [katedra=KKS, predmet=ZKFAV, semestr=ZS, typ=Pr]
544. [katedra=KKS, predmet=ZKFAV, semestr=ZS, typ=Cv]
545. [katedra=KKY, predmet=AKSZ, semestr=LS, typ=Cv]
546. [katedra=KKY, predmet=ARSZ, semestr=LS, typ=Cv]
547. [katedra=KKY, predmet=AS, semestr=ZS, typ=Pr]
548. [katedra=KKY, predmet=AS, semestr=ZS, typ=Pr]
549. [katedra=KKY, predmet=AS, semestr=ZS, typ=Cv]
550. [katedra=KKY, predmet=AS, semestr=ZS, typ=Cv]
551. [katedra=KKY, predmet=AS, semestr=ZS, typ=Cv]
552. [katedra=KKY, predmet=AS, semestr=ZS, typ=Cv]
553. [katedra=KKY, predmet=BIO, semestr=ZS, typ=Pr]
554. [katedra=KKY, predmet=BIO, semestr=ZS, typ=Cv]
555. [katedra=KKY, predmet=BKSZ, semestr=LS, typ=Cv]
556. [katedra=KKY, predmet=BPKRT, semestr=LS, typ=Cv]
557. [katedra=KKY, predmet=BZKRT, semestr=LS, typ=Cv]
558. [katedra=KKY, predmet=DHR, semestr=ZS, typ=Pr]
559. [katedra=KKY, predmet=DHR, semestr=ZS, typ=Cv]
560. [katedra=KKY, predmet=DHR, semestr=ZS, typ=Cv]
561. [katedra=KKY, predmet=DP, semestr=LS, typ=Cv]
562. [katedra=KKY, predmet=DPZ, semestr=ZS, typ=Pr]
563. [katedra=KKY, predmet=DPZ, semestr=ZS, typ=Cv]
564. [katedra=KKY, predmet=DPZ, semestr=ZS, typ=Cv]
565. [katedra=KKY, predmet=DPZ, semestr=ZS, typ=Cv]
566. [katedra=KKY, predmet=DR, semestr=ZS, typ=Pr]
567. [katedra=KKY, predmet=DR, semestr=ZS, typ=Pr]
568. [katedra=KKY, predmet=DR, semestr=ZS, typ=Cv]
569. [katedra=KKY, predmet=DR, semestr=ZS, typ=Cv]
570. [katedra=KKY, predmet=DR, semestr=ZS, typ=Cv]
571. [katedra=KKY, predmet=IRSZ, semestr=LS, typ=Cv]
572. [katedra=KKY, predmet=IRS1, semestr=LS, typ=Pr]
573. [katedra=KKY, predmet=IRS1, semestr=LS, typ=Pr]
574. [katedra=KKY, predmet=IRS1, semestr=LS, typ=Cv]
575. [katedra=KKY, predmet=IRS1, semestr=LS, typ=Cv]
576. [katedra=KKY, predmet=IRS1, semestr=LS, typ=Cv]
577. [katedra=KKY, predmet=IRS1, semestr=LS, typ=Cv]
578. [katedra=KKY, predmet=IRS2, semestr=ZS, typ=Pr]
579. [katedra=KKY, predmet=IRS2, semestr=ZS, typ=Cv]
580. [katedra=KKY, predmet=IRS2, semestr=ZS, typ=Cv]
581. [katedra=KKY, predmet=ISF, semestr=LS, typ=Pr]
582. [katedra=KKY, predmet=ISF, semestr=LS, typ=Pr]
583. [katedra=KKY, predmet=ISF, semestr=LS, typ=Cv]
584. [katedra=KKY, predmet=ISF, semestr=LS, typ=Cv]
585. [katedra=KKY, predmet=ISF, semestr=LS, typ=Cv]
586. [katedra=KKY, predmet=ISF, semestr=LS, typ=Cv]
587. [katedra=KKY, predmet=KY, semestr=ZS, typ=Pr]
588. [katedra=KKY, predmet=KY, semestr=ZS, typ=Pr]
589. [katedra=KKY, predmet=KY, semestr=ZS, typ=Pr]
590. [katedra=KKY, predmet=KY, semestr=ZS, typ=Pr]
591. [katedra=KKY, predmet=KY, semestr=ZS, typ=Pr]
592. [katedra=KKY, predmet=KY, semestr=ZS, typ=Pr]
593. [katedra=KKY, predmet=KY, semestr=ZS, typ=Cv]
594. [katedra=KKY, predmet=KY, semestr=ZS, typ=Cv]
595. [katedra=KKY, predmet=KY, semestr=ZS, typ=Cv]
596. [katedra=KKY, predmet=KY, semestr=ZS, typ=Cv]
597. [katedra=KKY, predmet=LS1, semestr=ZS, typ=Pr]
598. [katedra=KKY, predmet=LS1, semestr=ZS, typ=Cv]
599. [katedra=KKY, predmet=LS1, semestr=ZS, typ=Cv]
600. [katedra=KKY, predmet=LS1, semestr=ZS, typ=Cv]
601. [katedra=KKY, predmet=LS1, semestr=ZS, typ=Cv]
602. [katedra=KKY, predmet=LS1, semestr=ZS, typ=Cv]
603. [katedra=KKY, predmet=LS2, semestr=LS, typ=Pr]
604. [katedra=KKY, predmet=LS2, semestr=LS, typ=Cv]
605. [katedra=KKY, predmet=LS2, semestr=LS, typ=Cv]
606. [katedra=KKY, predmet=LS2, semestr=LS, typ=Cv]
607. [katedra=KKY, predmet=LS2, semestr=LS, typ=Cv]
608. [katedra=KKY, predmet=LS2, semestr=LS, typ=Cv]
609. [katedra=KKY, predmet=MATL, semestr=LS, typ=Cv]
610. [katedra=KKY, predmet=MS1, semestr=LS, typ=Pr]
611. [katedra=KKY, predmet=MS1, semestr=LS, typ=Cv]
612. [katedra=KKY, predmet=MS1, semestr=LS, typ=Cv]
613. [katedra=KKY, predmet=MS1, semestr=LS, typ=Cv]
614. [katedra=KKY, predmet=MS1, semestr=LS, typ=Cv]
615. [katedra=KKY, predmet=MS2, semestr=ZS, typ=Pr]
616. [katedra=KKY, predmet=MS2, semestr=ZS, typ=Pr]
617. [katedra=KKY, predmet=MS2, semestr=ZS, typ=Cv]
618. [katedra=KKY, predmet=MS2, semestr=ZS, typ=Cv]
619. [katedra=KKY, predmet=MS2, semestr=ZS, typ=Cv]
620. [katedra=KKY, predmet=MS2, semestr=ZS, typ=Cv]
621. [katedra=KKY, predmet=NEU, semestr=ZS, typ=Pr]
622. [katedra=KKY, predmet=NEU, semestr=ZS, typ=Cv]
623. [katedra=KKY, predmet=NS, semestr=ZS, typ=Pr]
624. [katedra=KKY, predmet=NS, semestr=ZS, typ=Cv]
625. [katedra=KKY, predmet=NS, semestr=ZS, typ=Cv]
626. [katedra=KKY, predmet=OA, semestr=ZS, typ=Pr]
627. [katedra=KKY, predmet=OA, semestr=ZS, typ=Cv]
628. [katedra=KKY, predmet=OA, semestr=ZS, typ=Cv]
629. [katedra=KKY, predmet=OA, semestr=ZS, typ=Cv]
630. [katedra=KKY, predmet=OKRT, semestr=LS, typ=Cv]
631. [katedra=KKY, predmet=OKRTB, semestr=LS, typ=Cv]
632. [katedra=KKY, predmet=OPS, semestr=LS, typ=Pr]
633. [katedra=KKY, predmet=OPS, semestr=LS, typ=Pr]
634. [katedra=KKY, predmet=OPS, semestr=LS, typ=Cv]
635. [katedra=KKY, predmet=OPS, semestr=LS, typ=Cv]
636. [katedra=KKY, predmet=OPS, semestr=LS, typ=Cv]
637. [katedra=KKY, predmet=OPS, semestr=LS, typ=Cv]
638. [katedra=KKY, predmet=OPS, semestr=LS, typ=Cv]
639. [katedra=KKY, predmet=PFV, semestr=LS, typ=Pr]
640. [katedra=KKY, predmet=PFV, semestr=LS, typ=Pr]
641. [katedra=KKY, predmet=PFV, semestr=LS, typ=Cv]
642. [katedra=KKY, predmet=PFV, semestr=LS, typ=Cv]
643. [katedra=KKY, predmet=PFV, semestr=LS, typ=Cv]
644. [katedra=KKY, predmet=PFV, semestr=LS, typ=Cv]
645. [katedra=KKY, predmet=POS, semestr=LS, typ=Pr]
646. [katedra=KKY, predmet=POS, semestr=LS, typ=Pr]
647. [katedra=KKY, predmet=POS, semestr=LS, typ=Pr]
648. [katedra=KKY, predmet=POS, semestr=LS, typ=Pr]
649. [katedra=KKY, predmet=POS, semestr=LS, typ=Pr]
650. [katedra=KKY, predmet=POS, semestr=LS, typ=Pr]
651. [katedra=KKY, predmet=POS, semestr=LS, typ=Cv]
652. [katedra=KKY, predmet=POS, semestr=LS, typ=Cv]
653. [katedra=KKY, predmet=POS, semestr=LS, typ=Cv]
654. [katedra=KKY, predmet=POS, semestr=LS, typ=Cv]
655. [katedra=KKY, predmet=POS, semestr=LS, typ=Cv]
656. [katedra=KKY, predmet=POS, semestr=LS, typ=Cv]
657. [katedra=KKY, predmet=POS, semestr=LS, typ=Cv]
658. [katedra=KKY, predmet=PP, semestr=ZS, typ=Pr]
659. [katedra=KKY, predmet=PP, semestr=ZS, typ=Cv]
660. [katedra=KKY, predmet=PP, semestr=ZS, typ=Cv]
661. [katedra=KKY, predmet=PP, semestr=ZS, typ=Cv]
662. [katedra=KKY, predmet=PP, semestr=ZS, typ=Cv]
663. [katedra=KKY, predmet=PP, semestr=ZS, typ=Cv]
664. [katedra=KKY, predmet=PRJ3, semestr=ZS, typ=Cv]
665. [katedra=KKY, predmet=PRJ4, semestr=LS, typ=Cv]
666. [katedra=KKY, predmet=PRJ5, semestr=ZS, typ=Cv]
667. [katedra=KKY, predmet=PRJ5, semestr=ZS, typ=Cv]
668. [katedra=KKY, predmet=PRX, semestr=ZS, typ=Pr]
669. [katedra=KKY, predmet=PRX, semestr=ZS, typ=Cv]
670. [katedra=KKY, predmet=PRX, semestr=ZS, typ=Cv]
671. [katedra=KKY, predmet=PRX, semestr=ZS, typ=Cv]
672. [katedra=KKY, predmet=PRX, semestr=ZS, typ=Cv]
673. [katedra=KKY, predmet=PS, semestr=ZS, typ=Pr]
674. [katedra=KKY, predmet=PS, semestr=ZS, typ=Cv]
675. [katedra=KKY, predmet=PS, semestr=ZS, typ=Cv]
676. [katedra=KKY, predmet=PS, semestr=ZS, typ=Cv]
677. [katedra=KKY, predmet=SIMUL, semestr=LS, typ=Cv]
678. [katedra=KKY, predmet=SM, semestr=LS, typ=Pr]
679. [katedra=KKY, predmet=SM, semestr=LS, typ=Pr]
680. [katedra=KKY, predmet=SM, semestr=LS, typ=Pr]
681. [katedra=KKY, predmet=SM, semestr=LS, typ=Pr]
682. [katedra=KKY, predmet=SM, semestr=LS, typ=Pr]
683. [katedra=KKY, predmet=SM, semestr=LS, typ=Cv]
684. [katedra=KKY, predmet=SM, semestr=LS, typ=Cv]
685. [katedra=KKY, predmet=SM, semestr=LS, typ=Cv]
686. [katedra=KKY, predmet=SM, semestr=LS, typ=Cv]
687. [katedra=KKY, predmet=SM, semestr=LS, typ=Cv]
688. [katedra=KKY, predmet=SM, semestr=LS, typ=Cv]
689. [katedra=KKY, predmet=SM, semestr=LS, typ=Cv]
690. [katedra=KKY, predmet=SMR, semestr=ZS, typ=Pr]
691. [katedra=KKY, predmet=SMR, semestr=ZS, typ=Cv]
692. [katedra=KKY, predmet=SPC, semestr=LS, typ=Cv]
693. [katedra=KKY, predmet=SPC, semestr=LS, typ=Cv]
694. [katedra=KKY, predmet=STP, semestr=LS, typ=Pr]
695. [katedra=KKY, predmet=STP, semestr=LS, typ=Cv]
696. [katedra=KKY, predmet=SVP, semestr=ZS, typ=Pr]
697. [katedra=KKY, predmet=SVP, semestr=ZS, typ=Cv]
698. [katedra=KKY, predmet=TOD, semestr=ZS, typ=Pr]
699. [katedra=KKY, predmet=TOD, semestr=ZS, typ=Pr]
700. [katedra=KKY, predmet=TOD, semestr=ZS, typ=Cv]
701. [katedra=KKY, predmet=TOD, semestr=ZS, typ=Cv]
702. [katedra=KKY, predmet=TOD, semestr=ZS, typ=Cv]
703. [katedra=KKY, predmet=TOD, semestr=ZS, typ=Cv]
704. [katedra=KKY, predmet=TR, semestr=LS, typ=Pr]
705. [katedra=KKY, predmet=TR, semestr=LS, typ=Pr]
706. [katedra=KKY, predmet=TR, semestr=LS, typ=Pr]
707. [katedra=KKY, predmet=TR, semestr=LS, typ=Pr]
708. [katedra=KKY, predmet=TR, semestr=LS, typ=Pr]
709. [katedra=KKY, predmet=TR, semestr=LS, typ=Cv]
710. [katedra=KKY, predmet=TR, semestr=LS, typ=Cv]
711. [katedra=KKY, predmet=TR, semestr=LS, typ=Cv]
712. [katedra=KKY, predmet=TR, semestr=LS, typ=Cv]
713. [katedra=KKY, predmet=TR, semestr=LS, typ=Cv]
714. [katedra=KKY, predmet=TR, semestr=LS, typ=Cv]
715. [katedra=KKY, predmet=TRSZ, semestr=LS, typ=Cv]
716. [katedra=KKY, predmet=UI, semestr=ZS, typ=Pr]
717. [katedra=KKY, predmet=UI, semestr=ZS, typ=Cv]
718. [katedra=KKY, predmet=UI, semestr=ZS, typ=Cv]
719. [katedra=KKY, predmet=UI, semestr=ZS, typ=Cv]
720. [katedra=KKY, predmet=UI, semestr=ZS, typ=Cv]
721. [katedra=KKY, predmet=UISZ, semestr=LS, typ=Cv]
722. [katedra=KKY, predmet=USK, semestr=LS, typ=Pr]
723. [katedra=KKY, predmet=USK, semestr=LS, typ=Cv]
724. [katedra=KKY, predmet=USK, semestr=LS, typ=Cv]
725. [katedra=KKY, predmet=VRS, semestr=LS, typ=Pr]
726. [katedra=KKY, predmet=VRS, semestr=LS, typ=Cv]
727. [katedra=KKY, predmet=VRS, semestr=LS, typ=Cv]
728. [katedra=KKY, predmet=VRS, semestr=LS, typ=Cv]
729. [katedra=KKY, predmet=VRS, semestr=LS, typ=Cv]
730. [katedra=KKY, predmet=VRS, semestr=LS, typ=Cv]
731. [katedra=KKY, predmet=VRS, semestr=LS, typ=Cv]
732. [katedra=KKY, predmet=VRS, semestr=LS, typ=Cv]
733. [katedra=KKY, predmet=VRS, semestr=LS, typ=Cv]
734. [katedra=KKY, predmet=VRS, semestr=LS, typ=Cv]
735. [katedra=KKY, predmet=ZDO, semestr=LS, typ=Pr]
736. [katedra=KKY, predmet=ZDO, semestr=LS, typ=Pr]
737. [katedra=KKY, predmet=ZDO, semestr=LS, typ=Cv]
738. [katedra=KKY, predmet=ZDO, semestr=LS, typ=Cv]
739. [katedra=KKY, predmet=ZDO, semestr=LS, typ=Cv]
740. [katedra=KKY, predmet=ZDO, semestr=LS, typ=Cv]
741. [katedra=KKY, predmet=ZDO, semestr=LS, typ=Cv]
742. [katedra=KKY, predmet=ZKY, semestr=LS, typ=Pr]
743. [katedra=KKY, predmet=ZKY, semestr=LS, typ=Pr]
744. [katedra=KKY, predmet=ZKY, semestr=LS, typ=Pr]
745. [katedra=KKY, predmet=ZKY, semestr=LS, typ=Pr]
746. [katedra=KKY, predmet=ZKY, semestr=LS, typ=Pr]
747. [katedra=KKY, predmet=ZSK, semestr=LS, typ=Pr]
748. [katedra=KKY, predmet=ZSK, semestr=LS, typ=Pr]
749. [katedra=KKY, predmet=ZSK, semestr=LS, typ=Cv]
750. [katedra=KKY, predmet=ZSK, semestr=LS, typ=Cv]
751. [katedra=KKY, predmet=ZSK, semestr=LS, typ=Cv]
752. [katedra=KKY, predmet=ZSY, semestr=LS, typ=Pr]
753. [katedra=KKY, predmet=ZSY, semestr=LS, typ=Pr]
754. [katedra=KKY, predmet=ZSY, semestr=LS, typ=Cv]
755. [katedra=KKY, predmet=ZSY, semestr=LS, typ=Cv]
756. [katedra=KKY, predmet=ZSY, semestr=LS, typ=Cv]
757. [katedra=KKY, predmet=ZSY, semestr=LS, typ=Cv]
758. [katedra=KMA, predmet=AGE, semestr=LS, typ=Cv]
759. [katedra=KMA, predmet=AGI, semestr=LS, typ=Pr]
760. [katedra=KMA, predmet=AGI, semestr=LS, typ=Cv]
761. [katedra=KMA, predmet=AGI, semestr=LS, typ=Cv]
762. [katedra=KMA, predmet=AGO, semestr=LS, typ=Cv]
763. [katedra=KMA, predmet=ALG, semestr=LS, typ=Pr]
764. [katedra=KMA, predmet=ALG, semestr=LS, typ=Cv]
765. [katedra=KMA, predmet=ALS, semestr=LS, typ=Cv]
766. [katedra=KMA, predmet=AMA, semestr=LS, typ=Cv]
767. [katedra=KMA, predmet=APA, semestr=ZS, typ=Pr]
768. [katedra=KMA, predmet=APA, semestr=ZS, typ=Cv]
769. [katedra=KMA, predmet=APG1, semestr=LS, typ=Pr]
770. [katedra=KMA, predmet=APG1, semestr=LS, typ=Cv]
771. [katedra=KMA, predmet=APG2, semestr=ZS, typ=Pr]
772. [katedra=KMA, predmet=APG2, semestr=ZS, typ=Cv]
773. [katedra=KMA, predmet=ARI, semestr=ZS, typ=Pr]
774. [katedra=KMA, predmet=ARI, semestr=ZS, typ=Cv]
775. [katedra=KMA, predmet=AVS, semestr=LS, typ=Pr]
776. [katedra=KMA, predmet=AVS, semestr=LS, typ=Cv]
777. [katedra=KMA, predmet=AVTG1, semestr=ZS, typ=Pr]
778. [katedra=KMA, predmet=AVTG1, semestr=ZS, typ=Cv]
779. [katedra=KMA, predmet=AVTG1, semestr=ZS, typ=Cv]
780. [katedra=KMA, predmet=AVTG2, semestr=LS, typ=Pr]
781. [katedra=KMA, predmet=AVTG2, semestr=LS, typ=Cv]
782. [katedra=KMA, predmet=AVTG2, semestr=LS, typ=Cv]
783. [katedra=KMA, predmet=AXG, semestr=LS, typ=Pr]
784. [katedra=KMA, predmet=BIMA, semestr=LS, typ=Pr]
785. [katedra=KMA, predmet=BPFIS, semestr=LS, typ=Cv]
786. [katedra=KMA, predmet=BPGE, semestr=LS, typ=Cv]
787. [katedra=KMA, predmet=BPMA, semestr=LS, typ=Cv]
788. [katedra=KMA, predmet=BZFIS, semestr=LS, typ=Cv]
789. [katedra=KMA, predmet=BZGE, semestr=LS, typ=Cv]
790. [katedra=KMA, predmet=BZMA, semestr=LS, typ=Cv]
791. [katedra=KMA, predmet=DEG1, semestr=ZS, typ=Cv]
792. [katedra=KMA, predmet=M1, semestr=ZS, typ=Cv]
793. [katedra=KMA, predmet=DG, semestr=LS, typ=Pr]
794. [katedra=KMA, predmet=DG, semestr=LS, typ=Cv]
795. [katedra=KMA, predmet=DG, semestr=LS, typ=Cv]
796. [katedra=KMA, predmet=DIG, semestr=LS, typ=Pr]
797. [katedra=KMA, predmet=DIM1, semestr=ZS, typ=Pr]
798. [katedra=KMA, predmet=DIM1, semestr=ZS, typ=Cv]
799. [katedra=KMA, predmet=DIM2, semestr=LS, typ=Cv]
800. [katedra=KMA, predmet=DISM, semestr=ZS, typ=Cv]
801. [katedra=KMA, predmet=DM, semestr=LS, typ=Cv]
802. [katedra=KMA, predmet=DMA, semestr=LS, typ=Pr]
803. [katedra=KMA, predmet=DMA, semestr=LS, typ=Pr]
804. [katedra=KMA, predmet=DMA, semestr=LS, typ=Pr]
805. [katedra=KMA, predmet=DMA, semestr=LS, typ=Cv]
806. [katedra=KMA, predmet=DMA, semestr=LS, typ=Cv]
807. [katedra=KMA, predmet=DMA, semestr=LS, typ=Cv]
808. [katedra=KMA, predmet=DMA, semestr=LS, typ=Cv]
809. [katedra=KMA, predmet=DMA, semestr=LS, typ=Cv]
